Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
60:03:08:69:46:C4,-33,-38,17367,1476835940
60:03:08:69:46:C4,-33,-38,17427,1476836000
60:03:08:69:46:C4,-33,-38,17487,1476836060
60:03:08:69:46:C4,-33,-38,17550,1476836124
60:03:08:69:46:C4,-33,-38,17610,1476836184
60:03:08:69:46:C4,-33,-38,17670,1476836244
60:03:08:69:46:C4,-33,-38,17730,1476836304
60:03:08:69:46:C4,-33,-38,17790,1476836364
60:03:08:69:46:C4,-33,-38,17850,1476836424
60:03:08:69:46:C4,-33,-38,17910,1476836484
60:03:08:69:46:C4,-33,-38,17970,1476836544
60:03:08:69:46:C4,-33,-38,18031,1476836604
60:03:08:69:46:C4,-33,-38,18094,1476836667
60:03:08:69:46:C4,-33,-38,18154,1476836727
60:03:08:69:46:C4,-33,-38,18214,1476836787
60:03:08:69:46:C4,-33,-38,18274,1476836847
60:03:08:69:46:C4,-33,-38,18334,1476836907
60:03:08:69:46:C4,-33,-38,18419,1476836992
60:03:08:69:46:C4,-33,-38,18479,1476837052
60:03:08:69:46:C4,-34,-39,18539,1476837112
60:03:08:69:46:C4,-33,-38,18599,1476837172
60:03:08:69:46:C4,-33,-38,18659,1476837232
60:03:08:69:46:C4,-33,-38,18722,1476837295
60:03:08:69:46:C4,-33,-38,18782,1476837355
60:03:08:69:46:C4,-35,-48,18842,1476837415
5C:E0:C5:C8:D3:D1,-37,-34,1,1476837415
60:03:08:69:46:C4,-61,-59,18902,1476837475
5C:E0:C5:C8:D3:D1,-46,-49,61,1476837475
60:03:08:69:46:C4,-62,-60,18962,1476837535
5C:E0:C5:C8:D3:D1,-44,-48,121,1476837535
60:03:08:69:46:C4,-65,-59,19025,1476837599
5C:E0:C5:C8:D3:D1,-44,-48,184,1476837599
60:03:08:69:46:C4,-60,-58,19085,1476837659
5C:E0:C5:C8:D3:D1,-44,-48,244,1476837659
60:03:08:69:46:C4,-58,-59,19145,1476837719
5C:E0:C5:C8:D3:D1,-44,-48,304,1476837719
60:03:08:69:46:C4,-56,-58,19205,1476837779
30:75:12:BF:95:3C,-37,-45,33,1476837779
60:03:08:69:46:C4,-56,-58,19265,1476837839
30:75:12:BF:95:3C,-36,-46,93,1476837839
60:03:08:69:46:C4,-56,-58,19328,1476837902
30:75:12:BF:95:3C,-59,-55,156,1476837902
60:03:08:69:46:C4,-55,-57,19388,1476837962
30:75:12:BF:95:3C,-37,-43,216,1476837962
60:03:08:69:46:C4,-55,-58,19448,1476838022
30:75:12:BF:95:3C,-58,-63,276,1476838022
60:03:08:69:46:C4,-56,-58,19508,1476838082
30:75:12:BF:95:3C,-56,-67,336,1476838082
60:03:08:69:46:C4,-57,-58,19568,1476838142
30:75:12:BF:95:3C,-58,-71,396,1476838142
60:03:08:69:46:C4,-60,-59,19628,1476838202
30:75:12:BF:95:3C,-61,-66,456,1476838202
60:03:08:69:46:C4,-60,-59,19688,1476838262
5C:E0:C5:C8:D3:D1,-58,-60,54,1476838262
30:75:12:BF:95:3C,-66,-63,516,1476838262
60:03:08:69:46:C4,-61,-60,19748,1476838322
5C:E0:C5:C8:D3:D1,-59,-52,114,1476838322
30:75:12:BF:95:3C,-63,-64,576,1476838322
60:03:08:69:46:C4,-66,-62,19808,1476838382
5C:E0:C5:C8:D3:D1,-61,-59,174,1476838382
30:75:12:BF:95:3C,-60,-66,636,1476838382
60:03:08:69:46:C4,-66,-62,19872,1476838445
5C:E0:C5:C8:D3:D1,-60,-60,238,1476838445
30:75:12:BF:95:3C,-61,-65,700,1476838445
60:03:08:69:46:C4,-67,-60,19932,1476838505
5C:E0:C5:C8:D3:D1,-43,-45,298,1476838505
30:75:12:BF:95:3C,-53,-67,760,1476838505
60:03:08:69:46:C4,-69,-62,19992,1476838565
5C:E0:C5:C8:D3:D1,-55,-52,358,1476838565
30:75:12:BF:95:3C,-60,-66,820,1476838565
60:03:08:69:46:C4,-69,-62,20052,1476838625
5C:E0:C5:C8:D3:D1,-48,-50,418,1476838625
30:75:12:BF:95:3C,-62,-64,880,1476838625
60:03:08:69:46:C4,-65,-59,20112,1476838685
5C:E0:C5:C8:D3:D1,-48,-50,478,1476838685
30:75:12:BF:95:3C,-60,-67,940,1476838685
60:03:08:69:46:C4,-62,-61,20175,1476838748
5C:E0:C5:C8:D3:D1,-48,-50,541,1476838748
30:75:12:BF:95:3C,-60,-64,1003,1476838748
60:03:08:69:46:C4,-68,-66,20235,1476838808
5C:E0:C5:C8:D3:D1,-48,-50,601,1476838808
30:75:12:BF:95:3C,-61,-65,1063,1476838808
60:03:08:69:46:C4,-55,-66,20295,1476838868
30:75:12:BF:95:3C,-55,-66,1123,1476838868
60:03:08:69:46:C4,-60,-68,20355,1476838928
30:75:12:BF:95:3C,-57,-65,1183,1476838928
60:03:08:69:46:C4,-60,-68,20415,1476838988
30:75:12:BF:95:3C,-66,-64,1243,1476838988
2,60:03:08:69:46:C4,-65,-76,55,0
Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
60:03:08:69:46:C4,-64,-63,20479,1476839052
5C:E0:C5:C8:D3:D1,-45,-54,5,1476839052
30:75:12:BF:95:3C,-67,-65,1307,1476839052
60:03:08:69:46:C4,-65,-65,20539,1476839112
5C:E0:C5:C8:D3:D1,-53,-43,65,1476839112
30:75:12:BF:95:3C,-59,-65,1367,1476839112
60:03:08:69:46:C4,-64,-66,20599,1476839172
5C:E0:C5:C8:D3:D1,-47,-32,125,1476839172
30:75:12:BF:95:3C,-57,-59,1427,1476839172
60:03:08:69:46:C4,-63,-61,20659,1476839232
5C:E0:C5:C8:D3:D1,-47,-32,185,1476839232
30:75:12:BF:95:3C,-54,-64,1487,1476839232
60:03:08:69:46:C4,-68,-62,20719,1476839292
5C:E0:C5:C8:D3:D1,-54,-32,5,1476839292
30:75:12:BF:95:3C,-51,-62,1547,1476839292
60:03:08:69:46:C4,-68,-62,20782,1476839355
5C:E0:C5:C8:D3:D1,-55,-42,68,1476839355
30:75:12:BF:95:3C,-54,-65,1610,1476839355
60:03:08:69:46:C4,-67,-63,20842,1476839415
5C:E0:C5:C8:D3:D1,-35,-35,128,1476839415
30:75:12:BF:95:3C,-55,-57,1670,1476839415
60:03:08:69:46:C4,-68,-63,20902,1476839475
5C:E0:C5:C8:D3:D1,-49,-50,188,1476839475
30:75:12:BF:95:3C,-55,-58,1730,1476839475
60:03:08:69:46:C4,-68,-63,20962,1476839535
5C:E0:C5:C8:D3:D1,-51,-37,248,1476839535
30:75:12:BF:95:3C,-57,-65,1790,1476839535
60:03:08:69:46:C4,-65,-62,21022,1476839595
5C:E0:C5:C8:D3:D1,-46,-40,308,1476839595
30:75:12:BF:95:3C,-58,-67,1850,1476839595
60:03:08:69:46:C4,-63,-62,21085,1476839658
5C:E0:C5:C8:D3:D1,-49,-43,371,1476839658
30:75:12:BF:95:3C,-57,-64,1913,1476839658
60:03:08:69:46:C4,-63,-62,21145,1476839718
5C:E0:C5:C8:D3:D1,-57,-61,431,1476839718
30:75:12:BF:95:3C,-54,-69,1973,1476839718
60:03:08:69:46:C4,-62,-64,21205,1476839778
5C:E0:C5:C8:D3:D1,-56,-41,491,1476839778
30:75:12:BF:95:3C,-55,-63,2033,1476839778
60:03:08:69:46:C4,-64,-61,21265,1476839838
5C:E0:C5:C8:D3:D1,-44,-37,551,1476839838
30:75:12:BF:95:3C,-60,-64,2093,1476839838
60:03:08:69:46:C4,-64,-61,21325,1476839898
5C:E0:C5:C8:D3:D1,-38,-31,611,1476839898
30:75:12:BF:95:3C,-62,-63,2153,1476839898
60:03:08:69:46:C4,-67,-61,21385,1476839958
5C:E0:C5:C8:D3:D1,-38,-31,671,1476839958
30:75:12:BF:95:3C,-62,-62,2213,1476839958
60:03:08:69:46:C4,-70,-62,21445,1476840018
5C:E0:C5:C8:D3:D1,-40,-32,11,1476840018
30:75:12:BF:95:3C,-74,-64,2273,1476840018
60:03:08:69:46:C4,-72,-64,21505,1476840078
5C:E0:C5:C8:D3:D1,-38,-33,71,1476840078
30:75:12:BF:95:3C,-64,-66,2333,1476840078
60:03:08:69:46:C4,-72,-62,21565,1476840138
5C:E0:C5:C8:D3:D1,-39,-31,131,1476840138
30:75:12:BF:95:3C,-62,-60,2393,1476840138
60:03:08:69:46:C4,-69,-62,21628,1476840202
5C:E0:C5:C8:D3:D1,-39,-31,194,1476840202
30:75:12:BF:95:3C,-60,-54,2456,1476840202
60:03:08:69:46:C4,-69,-61,21688,1476840262
5C:E0:C5:C8:D3:D1,-39,-31,254,1476840262
30:75:12:BF:95:3C,-65,-53,2516,1476840262
60:03:08:69:46:C4,-66,-61,21748,1476840322
5C:E0:C5:C8:D3:D1,-39,-31,314,1476840322
30:75:12:BF:95:3C,-63,-52,2576,1476840322
60:03:08:69:46:C4,-63,-61,21808,1476840382
5C:E0:C5:C8:D3:D1,-39,-31,374,1476840382
30:75:12:BF:95:3C,-64,-55,2636,1476840382
60:03:08:69:46:C4,-59,-61,21868,1476840442
30:75:12:BF:95:3C,-56,-59,2696,1476840442
60:03:08:69:46:C4,-59,-61,21956,1476840529
30:75:12:BF:95:3C,-55,-61,2784,1476840529
60:03:08:69:46:C4,-59,-61,22016,1476840589
30:75:12:BF:95:3C,-55,-60,2844,1476840589
60:03:08:69:46:C4,-58,-60,22076,1476840649
30:75:12:BF:95:3C,-55,-61,2904,1476840649
60:03:08:69:46:C4,-58,-60,22136,1476840709
30:75:12:BF:95:3C,-54,-60,2964,1476840709
60:03:08:69:46:C4,-58,-61,22196,1476840769
30:75:12:BF:95:3C,-55,-61,3024,1476840769
60:03:08:69:46:C4,-59,-61,22259,1476840832
30:75:12:BF:95:3C,-55,-61,3087,1476840832
60:03:08:69:46:C4,-59,-61,22319,1476840892
5C:E0:C5:C8:D3:D1,-59,-52,42,1476840892
30:75:12:BF:95:3C,-66,-61,3147,1476840892
60:03:08:69:46:C4,-59,-61,22379,1476840952
5C:E0:C5:C8:D3:D1,-52,-57,102,1476840952
30:75:12:BF:95:3C,-59,-68,3207,1476840952
60:03:08:69:46:C4,-75,-68,22439,1476841012
5C:E0:C5:C8:D3:D1,-54,-57,162,1476841012
30:75:12:BF:95:3C,-56,-64,3267,1476841012
60:03:08:69:46:C4,-77,-70,22499,1476841072
5C:E0:C5:C8:D3:D1,-54,-57,222,1476841072
30:75:12:BF:95:3C,-67,-69,3327,1476841072
60:03:08:69:46:C4,-77,-70,22562,1476841135
5C:E0:C5:C8:D3:D1,-45,-34,48,1476841135
30:75:12:BF:95:3C,-53,-52,3390,1476841135
60:03:08:69:46:C4,-77,-70,22622,1476841195
5C:E0:C5:C8:D3:D1,-49,-43,108,1476841195
30:75:12:BF:95:3C,-50,-57,3450,1476841195
60:03:08:69:46:C4,-77,-70,22682,1476841255
5C:E0:C5:C8:D3:D1,-50,-47,168,1476841255
30:75:12:BF:95:3C,-51,-58,3510,1476841255
5C:E0:C5:C8:D3:D1,-50,-47,228,1476841315
30:75:12:BF:95:3C,-49,-57,3570,1476841315
5C:E0:C5:C8:D3:D1,-44,-48,48,1476841375
30:75:12:BF:95:3C,-49,-57,3630,1476841375
5C:E0:C5:C8:D3:D1,-45,-34,111,1476841438
30:75:12:BF:95:3C,-38,-52,3693,1476841438
5C:E0:C5:C8:D3:D1,-40,-33,171,1476841498
30:75:12:BF:95:3C,-59,-58,3753,1476841498
5C:E0:C5:C8:D3:D1,-53,-38,231,1476841558
30:75:12:BF:95:3C,-56,-59,3813,1476841558
5C:E0:C5:C8:D3:D1,-46,-33,291,1476841618
30:75:12:BF:95:3C,-53,-58,3873,1476841618
5C:E0:C5:C8:D3:D1,-59,-60,351,1476841678
30:75:12:BF:95:3C,-54,-58,3933,1476841678
5C:E0:C5:C8:D3:D1,-57,-60,411,1476841738
30:75:12:BF:95:3C,-60,-62,3993,1476841738
5C:E0:C5:C8:D3:D1,-57,-60,471,1476841798
30:75:12:BF:95:3C,-53,-58,4053,1476841798
5C:E0:C5:C8:D3:D1,-57,-60,531,1476841858
30:75:12:BF:95:3C,-54,-54,4113,1476841858
5C:E0:C5:C8:D3:D1,-57,-60,591,1476841918
30:75:12:BF:95:3C,-65,-57,4173,1476841918
5C:E0:C5:C8:D3:D1,-57,-60,654,1476841981
30:75:12:BF:95:3C,-59,-61,4236,1476841981
30:75:12:BF:95:3C,-60,-63,4296,1476842041
30:75:12:BF:95:3C,-61,-56,4356,1476842101
30:75:12:BF:95:3C,-60,-56,4416,1476842161
30:75:12:BF:95:3C,-61,-56,4476,1476842221
30:75:12:BF:95:3C,-59,-56,4539,1476842284
60:03:08:69:46:C4,-73,-78,1,1476842344
30:75:12:BF:95:3C,-58,-56,4599,1476842344
60:03:08:69:46:C4,-77,-82,61,1476842404
30:75:12:BF:95:3C,-58,-56,4659,1476842404
60:03:08:69:46:C4,-84,-77,121,1476842464
30:75:12:BF:95:3C,-60,-57,4719,1476842464
60:03:08:69:46:C4,-83,-77,181,1476842524
60:03:08:69:46:C4,-84,-77,244,1476842587
60:03:08:69:46:C4,-86,-76,304,1476842647
60:03:08:69:46:C4,-85,-80,364,1476842707
5C:E0:C5:C8:D3:D1,-45,-40,60,1476842707
60:03:08:69:46:C4,-85,-80,424,1476842767
5C:E0:C5:C8:D3:D1,-52,-58,120,1476842767
60:03:08:69:46:C4,-85,-81,484,1476842827
5C:E0:C5:C8:D3:D1,-52,-57,180,1476842827
60:03:08:69:46:C4,-83,-80,547,1476842890
5C:E0:C5:C8:D3:D1,-52,-57,243,1476842890
60:03:08:69:46:C4,-83,-80,607,1476842950
5C:E0:C5:C8:D3:D1,-52,-57,303,1476842950
60:03:08:69:46:C4,-82,-79,667,1476843010
5C:E0:C5:C8:D3:D1,-52,-57,363,1476843010
60:03:08:69:46:C4,-83,-78,727,1476843070
60:03:08:69:46:C4,-83,-78,787,1476843130
60:03:08:69:46:C4,-83,-80,850,1476843193
60:03:08:69:46:C4,-85,-78,910,1476843253
5C:E0:C5:C8:D3:D1,-42,-36,6,1476843253
60:03:08:69:46:C4,-85,-78,970,1476843313
5C:E0:C5:C8:D3:D1,-68,-73,66,1476843313
60:03:08:69:46:C4,-86,-79,1030,1476843373
60:03:08:69:46:C4,-86,-86,1090,1476843433
60:03:08:69:46:C4,-86,-83,1150,1476843493
60:03:08:69:46:C4,-88,-87,1210,1476843553
60:03:08:69:46:C4,-87,-84,1270,1476843613
60:03:08:69:46:C4,-83,-82,1330,1476843673
60:03:08:69:46:C4,-85,-86,1416,1476843759
60:03:08:69:46:C4,-86,-79,1476,1476843819
60:03:08:69:46:C4,-84,-79,1536,1476843879
60:03:08:69:46:C4,-85,-85,1596,1476843939
60:03:08:69:46:C4,-79,-84,1656,1476843999
60:03:08:69:46:C4,-77,-86,1719,1476844063
60:03:08:69:46:C4,-85,-83,1779,1476844123
60:03:08:69:46:C4,-82,-81,1839,1476844183
60:03:08:69:46:C4,-85,-83,1899,1476844243
60:03:08:69:46:C4,-85,-83,1959,1476844303
60:03:08:69:46:C4,-83,-86,2022,1476844366
60:03:08:69:46:C4,-80,-85,2082,1476844426
60:03:08:69:46:C4,-79,-87,2142,1476844486
5C:E0:C5:C8:D3:D1,-61,-66,54,1476844486
60:03:08:69:46:C4,-82,-87,2202,1476844546
5C:E0:C5:C8:D3:D1,-63,-70,114,1476844546
60:03:08:69:46:C4,-83,-87,2262,1476844606
5C:E0:C5:C8:D3:D1,-65,-75,174,1476844606
60:03:08:69:46:C4,-84,-87,2325,1476844669
5C:E0:C5:C8:D3:D1,-65,-75,237,1476844669
60:03:08:69:46:C4,-84,-87,2385,1476844729
5C:E0:C5:C8:D3:D1,-64,-66,54,1476844729
60:03:08:69:46:C4,-84,-87,2445,1476844789
5C:E0:C5:C8:D3:D1,-69,-70,114,1476844789
60:03:08:69:46:C4,-84,-87,2505,1476844849
5C:E0:C5:C8:D3:D1,-64,-71,174,1476844849
60:03:08:69:46:C4,-84,-87,2565,1476844909
5C:E0:C5:C8:D3:D1,-64,-71,234,1476844909
5C:E0:C5:C8:D3:D1,-69,-72,63,1476844973
5C:E0:C5:C8:D3:D1,-68,-70,123,1476845033
5C:E0:C5:C8:D3:D1,-68,-70,183,1476845093
5C:E0:C5:C8:D3:D1,-62,-67,3,1476845153
5C:E0:C5:C8:D3:D1,-59,-66,63,1476845213
5C:E0:C5:C8:D3:D1,-69,-72,123,1476845273
5C:E0:C5:C8:D3:D1,-60,-66,3,1476845393
5C:E0:C5:C8:D3:D1,-60,-67,63,1476845453
5C:E0:C5:C8:D3:D1,-69,-72,149,1476845540
5C:E0:C5:C8:D3:D1,-69,-72,209,1476845600
5C:E0:C5:C8:D3:D1,-69,-72,269,1476845660
5C:E0:C5:C8:D3:D1,-69,-72,329,1476845720
5C:E0:C5:C8:D3:D1,-69,-72,389,1476845780
60:03:08:69:46:C4,-81,-80,40,1476851084
60:03:08:69:46:C4,-82,-81,103,1476851147
60:03:08:69:46:C4,-85,-83,163,1476851207
60:03:08:69:46:C4,-84,-83,223,1476851267
60:03:08:69:46:C4,-83,-83,283,1476851327
60:03:08:69:46:C4,-81,-85,343,1476851387
60:03:08:69:46:C4,-80,-84,406,1476851450
60:03:08:69:46:C4,-82,-86,466,1476851510
60:03:08:69:46:C4,-82,-86,526,1476851570
60:03:08:69:46:C4,-82,-86,586,1476851631
60:03:08:69:46:C4,-82,-86,646,1476851691
60:03:08:69:46:C4,-73,-77,50,1476853120
60:03:08:69:46:C4,-73,-78,110,1476853180
60:03:08:69:46:C4,-73,-78,173,1476853243
60:03:08:69:46:C4,-73,-77,233,1476853303
60:03:08:69:46:C4,-72,-75,293,1476853363
60:03:08:69:46:C4,-76,-79,353,1476853423
60:03:08:69:46:C4,-75,-79,413,1476853483
60:03:08:69:46:C4,-74,-78,476,1476853547
60:03:08:69:46:C4,-77,-77,536,1476853607
60:03:08:69:46:C4,-76,-77,596,1476853667
60:03:08:69:46:C4,-76,-77,656,1476853727
60:03:08:69:46:C4,-76,-77,716,1476853787
60:03:08:69:46:C4,-75,-77,779,1476853850
60:03:08:69:46:C4,-74,-78,839,1476853910
60:03:08:69:46:C4,-74,-77,899,1476853970
60:03:08:69:46:C4,-74,-77,959,1476854030
60:03:08:69:46:C4,-74,-77,1019,1476854090
60:03:08:69:46:C4,-74,-77,1079,1476854150
60:03:08:69:46:C4,-74,-82,1139,1476854210
60:03:08:69:46:C4,-74,-80,1199,1476854270
60:03:08:69:46:C4,-73,-80,1259,1476854330
