Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
A4:77:33:F9:1D:EC,-79,-78,34946,1476594386
A4:77:33:F9:1D:EC,-79,-78,35009,1476594449
A4:77:33:F9:1D:EC,-79,-77,35069,1476594509
A4:77:33:F9:1D:EC,-79,-77,35129,1476594569
A4:77:33:F9:1D:EC,-80,-78,35189,1476594629
A4:77:33:F9:1D:EC,-80,-78,35249,1476594689
A4:77:33:F9:1D:EC,-80,-78,35312,1476594752
A4:77:33:F9:1D:EC,-82,-79,35372,1476594812
A4:77:33:F9:1D:EC,-80,-79,35432,1476594872
A4:77:33:F9:1D:EC,-79,-77,35492,1476594932
A4:77:33:F9:1D:EC,-80,-79,35552,1476594992
A4:77:33:F9:1D:EC,-78,-78,35645,1476595085
A4:77:33:F9:1D:EC,-78,-78,35705,1476595145
A4:77:33:F9:1D:EC,-79,-78,35765,1476595205
A4:77:33:F9:1D:EC,-80,-78,35825,1476595265
A4:77:33:F9:1D:EC,-80,-78,35885,1476595325
A4:77:33:F9:1D:EC,-79,-78,35948,1476595388
A4:77:33:F9:1D:EC,-79,-78,36008,1476595448
A4:77:33:F9:1D:EC,-80,-78,36068,1476595508
A4:77:33:F9:1D:EC,-81,-78,36128,1476595568
A4:77:33:F9:1D:EC,-82,-78,36188,1476595628
A4:77:33:F9:1D:EC,-79,-78,36248,1476595688
A4:77:33:F9:1D:EC,-80,-78,36308,1476595748
A4:77:33:F9:1D:EC,-79,-78,36368,1476595808
A4:77:33:F9:1D:EC,-80,-78,36428,1476595868
A4:77:33:F9:1D:EC,-80,-78,36491,1476595931
A4:77:33:F9:1D:EC,-79,-78,36551,1476595991
A4:77:33:F9:1D:EC,-79,-78,36611,1476596051
A4:77:33:F9:1D:EC,-79,-78,36671,1476596111
A4:77:33:F9:1D:EC,-80,-78,36731,1476596171
A4:77:33:F9:1D:EC,-80,-78,36794,1476596234
A4:77:33:F9:1D:EC,-79,-78,36854,1476596294
A4:77:33:F9:1D:EC,-83,-79,36914,1476596354
A4:77:33:F9:1D:EC,-82,-78,36974,1476596414
A4:77:33:F9:1D:EC,-82,-79,37034,1476596474
A4:77:33:F9:1D:EC,-78,-78,37127,1476596567
A4:77:33:F9:1D:EC,-79,-78,37187,1476596627
A4:77:33:F9:1D:EC,-79,-78,37247,1476596687
A4:77:33:F9:1D:EC,-79,-79,37307,1476596747
A4:77:33:F9:1D:EC,-78,-77,37367,1476596807
A4:77:33:F9:1D:EC,-79,-79,37430,1476596870
A4:77:33:F9:1D:EC,-79,-79,37490,1476596930
A4:77:33:F9:1D:EC,-80,-78,37550,1476596990
A4:77:33:F9:1D:EC,-78,-78,37610,1476597050
A4:77:33:F9:1D:EC,-79,-77,37670,1476597110
A4:77:33:F9:1D:EC,-78,-78,37733,1476597173
A4:77:33:F9:1D:EC,-78,-78,37793,1476597233
A4:77:33:F9:1D:EC,-78,-79,37853,1476597293
A4:77:33:F9:1D:EC,-79,-78,37913,1476597353
A4:77:33:F9:1D:EC,-79,-77,37973,1476597413
A4:77:33:F9:1D:EC,-80,-79,38033,1476597473
A4:77:33:F9:1D:EC,-79,-79,38093,1476597533
A4:77:33:F9:1D:EC,-80,-79,38153,1476597593
A4:77:33:F9:1D:EC,-81,-78,38213,1476597653
A4:77:33:F9:1D:EC,-78,-77,38276,1476597716
A4:77:33:F9:1D:EC,-79,-78,38336,1476597776
A4:77:33:F9:1D:EC,-81,-78,38396,1476597836
A4:77:33:F9:1D:EC,-82,-79,38456,1476597896
A4:77:33:F9:1D:EC,-83,-78,38516,1476597956
A4:77:33:F9:1D:EC,-82,-78,38579,1476598019
A4:77:33:F9:1D:EC,-79,-78,38639,1476598079
A4:77:33:F9:1D:EC,-78,-78,38699,1476598139
A4:77:33:F9:1D:EC,-78,-78,38759,1476598199
A4:77:33:F9:1D:EC,-79,-78,38819,1476598259
A4:77:33:F9:1D:EC,-79,-78,38883,1476598322
A4:77:33:F9:1D:EC,-79,-77,38943,1476598382
A4:77:33:F9:1D:EC,-79,-79,39003,1476598442
A4:77:33:F9:1D:EC,-81,-80,39063,1476598502
A4:77:33:F9:1D:EC,-80,-79,39123,1476598562
A4:77:33:F9:1D:EC,-79,-78,39186,1476598626
A4:77:33:F9:1D:EC,-79,-78,39246,1476598686
A4:77:33:F9:1D:EC,-79,-78,39306,1476598746
A4:77:33:F9:1D:EC,-79,-78,39366,1476598806
A4:77:33:F9:1D:EC,-79,-78,39426,1476598866
A4:77:33:F9:1D:EC,-79,-78,39489,1476598929
A4:77:33:F9:1D:EC,-80,-78,39549,1476598989
A4:77:33:F9:1D:EC,-80,-78,39609,1476599049
A4:77:33:F9:1D:EC,-82,-78,39669,1476599109
A4:77:33:F9:1D:EC,-81,-78,39729,1476599169
A4:77:33:F9:1D:EC,-80,-79,39789,1476599229
A4:77:33:F9:1D:EC,-82,-79,39849,1476599289
A4:77:33:F9:1D:EC,-83,-79,39909,1476599349
A4:77:33:F9:1D:EC,-80,-77,39969,1476599409
A4:77:33:F9:1D:EC,-81,-79,40032,1476599472
A4:77:33:F9:1D:EC,-83,-78,40092,1476599532
A4:77:33:F9:1D:EC,-83,-78,40152,1476599592
A4:77:33:F9:1D:EC,-80,-78,40212,1476599652
A4:77:33:F9:1D:EC,-79,-77,40272,1476599712
A4:77:33:F9:1D:EC,-80,-78,40335,1476599775
A4:77:33:F9:1D:EC,-80,-77,40395,1476599835
A4:77:33:F9:1D:EC,-79,-77,40455,1476599895
A4:77:33:F9:1D:EC,-79,-77,40515,1476599955
A4:77:33:F9:1D:EC,-79,-77,40575,1476600015
A4:77:33:F9:1D:EC,-79,-78,40638,1476600078
A4:77:33:F9:1D:EC,-79,-78,40698,1476600138
A4:77:33:F9:1D:EC,-78,-77,40758,1476600198
A4:77:33:F9:1D:EC,-80,-78,40818,1476600258
A4:77:33:F9:1D:EC,-79,-78,40878,1476600318
A4:77:33:F9:1D:EC,-79,-78,40941,1476600381
A4:77:33:F9:1D:EC,-79,-78,41002,1476600441
A4:77:33:F9:1D:EC,-79,-78,41062,1476600501
A4:77:33:F9:1D:EC,-79,-79,41122,1476600561
A4:77:33:F9:1D:EC,-79,-78,41182,1476600621
A4:77:33:F9:1D:EC,-79,-78,41274,1476600714
A4:77:33:F9:1D:EC,-79,-78,41334,1476600774
A4:77:33:F9:1D:EC,-79,-78,41394,1476600834
A4:77:33:F9:1D:EC,-79,-79,41454,1476600894
A4:77:33:F9:1D:EC,-80,-79,41514,1476600954
A4:77:33:F9:1D:EC,-79,-79,41574,1476601014
A4:77:33:F9:1D:EC,-80,-78,41634,1476601074
A4:77:33:F9:1D:EC,-77,-75,41694,1476601134
A4:77:33:F9:1D:EC,-79,-77,41754,1476601194
A4:77:33:F9:1D:EC,-79,-78,41817,1476601257
A4:77:33:F9:1D:EC,-79,-77,41877,1476601317
A4:77:33:F9:1D:EC,-79,-78,41937,1476601377
A4:77:33:F9:1D:EC,-79,-78,41997,1476601437
A4:77:33:F9:1D:EC,-79,-78,42057,1476601497
A4:77:33:F9:1D:EC,-79,-78,42120,1476601560
A4:77:33:F9:1D:EC,-79,-77,42180,1476601620
A4:77:33:F9:1D:EC,-80,-78,42240,1476601680
A4:77:33:F9:1D:EC,-80,-78,42300,1476601740
A4:77:33:F9:1D:EC,-80,-77,42360,1476601800
A4:77:33:F9:1D:EC,-80,-78,42424,1476601863
A4:77:33:F9:1D:EC,-82,-78,42484,1476601923
A4:77:33:F9:1D:EC,-84,-79,42544,1476601983
A4:77:33:F9:1D:EC,-82,-79,42604,1476602043
A4:77:33:F9:1D:EC,-81,-79,42664,1476602103
Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
A4:77:33:F9:1D:EC,-78,-77,14151,1476573591
A4:77:33:F9:1D:EC,-79,-77,14211,1476573651
A4:77:33:F9:1D:EC,-79,-78,14271,1476573711
A4:77:33:F9:1D:EC,-80,-77,14331,1476573771
A4:77:33:F9:1D:EC,-79,-77,14391,1476573831
A4:77:33:F9:1D:EC,-80,-77,14489,1476573930
A4:77:33:F9:1D:EC,-80,-77,14549,1476573990
A4:77:33:F9:1D:EC,-81,-77,14609,1476574050
A4:77:33:F9:1D:EC,-79,-78,14669,1476574110
A4:77:33:F9:1D:EC,-80,-78,14729,1476574170
A4:77:33:F9:1D:EC,-81,-78,14789,1476574230
A4:77:33:F9:1D:EC,-82,-78,14849,1476574290
A4:77:33:F9:1D:EC,-81,-77,14909,1476574350
A4:77:33:F9:1D:EC,-80,-78,14969,1476574410
A4:77:33:F9:1D:EC,-82,-77,15033,1476574473
A4:77:33:F9:1D:EC,-82,-77,15093,1476574533
A4:77:33:F9:1D:EC,-82,-77,15153,1476574593
A4:77:33:F9:1D:EC,-82,-77,15213,1476574653
A4:77:33:F9:1D:EC,-82,-77,15273,1476574713
A4:77:33:F9:1D:EC,-79,-77,15367,1476574807
A4:77:33:F9:1D:EC,-79,-76,15427,1476574867
A4:77:33:F9:1D:EC,-79,-77,15487,1476574927
A4:77:33:F9:1D:EC,-81,-77,15547,1476574987
A4:77:33:F9:1D:EC,-80,-76,15607,1476575047
A4:77:33:F9:1D:EC,-79,-77,15670,1476575110
A4:77:33:F9:1D:EC,-79,-77,15730,1476575170
A4:77:33:F9:1D:EC,-79,-77,15790,1476575230
A4:77:33:F9:1D:EC,-79,-77,15850,1476575290
A4:77:33:F9:1D:EC,-80,-78,15910,1476575350
A4:77:33:F9:1D:EC,-80,-78,15973,1476575413
A4:77:33:F9:1D:EC,-79,-78,16033,1476575473
A4:77:33:F9:1D:EC,-80,-77,16093,1476575533
A4:77:33:F9:1D:EC,-79,-77,16153,1476575593
A4:77:33:F9:1D:EC,-80,-77,16213,1476575653
A4:77:33:F9:1D:EC,-81,-78,16276,1476575716
A4:77:33:F9:1D:EC,-82,-78,16336,1476575776
A4:77:33:F9:1D:EC,-81,-77,16396,1476575836
A4:77:33:F9:1D:EC,-83,-78,16456,1476575896
A4:77:33:F9:1D:EC,-80,-78,16516,1476575956
A4:77:33:F9:1D:EC,-80,-78,16576,1476576017
A4:77:33:F9:1D:EC,-82,-76,16636,1476576077
A4:77:33:F9:1D:EC,-81,-78,16696,1476576137
A4:77:33:F9:1D:EC,-79,-77,16756,1476576197
A4:77:33:F9:1D:EC,-81,-79,16819,1476576260
A4:77:33:F9:1D:EC,-80,-78,16879,1476576320
A4:77:33:F9:1D:EC,-81,-78,16939,1476576380
A4:77:33:F9:1D:EC,-81,-77,16999,1476576440
A4:77:33:F9:1D:EC,-81,-78,17059,1476576500
A4:77:33:F9:1D:EC,-79,-78,17123,1476576563
A4:77:33:F9:1D:EC,-79,-78,17183,1476576623
A4:77:33:F9:1D:EC,-81,-78,17243,1476576683
A4:77:33:F9:1D:EC,-78,-78,17303,1476576743
A4:77:33:F9:1D:EC,-79,-78,17363,1476576803
A4:77:33:F9:1D:EC,-79,-78,17457,1476576897
A4:77:33:F9:1D:EC,-80,-78,17517,1476576957
A4:77:33:F9:1D:EC,-79,-78,17577,1476577017
A4:77:33:F9:1D:EC,-79,-78,17637,1476577077
A4:77:33:F9:1D:EC,-79,-77,17697,1476577137
A4:77:33:F9:1D:EC,-78,-78,17760,1476577200
A4:77:33:F9:1D:EC,-79,-79,17820,1476577260
