Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
A4:77:33:F8:A1:B8,-69,-74,12348,1476573865
54:60:09:2B:81:08,-65,-66,59013,1476573865
54:60:09:F4:21:4A,-74,-72,56053,1476573865
A4:77:33:F8:A2:00,-40,-54,57172,1476573865
E6:71:85:62:06:38,-64,-69,91933,1476573925
E6:71:85:62:06:70,-63,-70,92177,1476573925
A4:77:33:F8:A1:B8,-67,-72,12408,1476573925
54:60:09:2B:81:08,-68,-67,59073,1476573925
54:60:09:F4:21:4A,-72,-69,56113,1476573925
A4:77:33:F8:A2:00,-40,-54,57232,1476573925
E6:71:85:62:06:38,-65,-68,91996,1476573988
E6:71:85:62:06:70,-63,-69,92240,1476573988
A4:77:33:F8:A1:B8,-71,-76,12471,1476573988
54:60:09:2B:81:08,-70,-65,59136,1476573988
54:60:09:F4:21:4A,-73,-70,56176,1476573988
A4:77:33:F8:A2:00,-40,-54,57295,1476573988
E6:71:85:62:06:38,-65,-68,92056,1476574048
E6:71:85:62:06:70,-63,-69,92300,1476574048
A4:77:33:F8:A1:B8,-71,-75,12531,1476574048
54:60:09:2B:81:08,-64,-66,59196,1476574048
54:60:09:F4:21:4A,-75,-72,56236,1476574048
A4:77:33:F8:A2:00,-40,-54,57355,1476574048
E6:71:85:62:06:38,-63,-66,92116,1476574108
E6:71:85:62:06:70,-63,-69,92360,1476574108
A4:77:33:F8:A1:B8,-72,-76,12591,1476574108
54:60:09:2B:81:08,-66,-65,59256,1476574108
54:60:09:F4:21:4A,-72,-69,56296,1476574108
A4:77:33:F8:A2:00,-40,-54,57415,1476574108
E6:71:85:62:06:38,-62,-65,92176,1476574168
E6:71:85:62:06:70,-64,-69,92420,1476574168
A4:77:33:F8:A1:B8,-72,-76,12651,1476574168
54:60:09:2B:81:08,-68,-65,59316,1476574168
54:60:09:F4:21:4A,-73,-71,56356,1476574168
A4:77:33:F8:A2:00,-40,-54,57475,1476574168
E6:71:85:62:06:38,-64,-66,92236,1476574228
E6:71:85:62:06:70,-64,-69,92480,1476574228
A4:77:33:F8:A1:B8,-67,-71,12711,1476574228
54:60:09:2B:81:08,-67,-67,59376,1476574228
54:60:09:F4:21:4A,-72,-69,56416,1476574228
A4:77:33:F8:A2:00,-40,-54,57535,1476574228
E6:71:85:62:06:38,-65,-67,92299,1476574291
E6:71:85:62:06:70,-64,-70,92543,1476574291
A4:77:33:F8:A1:B8,-68,-72,12774,1476574291
54:60:09:2B:81:08,-66,-64,59439,1476574291
54:60:09:F4:21:4A,-73,-70,56479,1476574291
A4:77:33:F8:A2:00,-40,-54,57598,1476574291
E6:71:85:62:06:38,-62,-65,92359,1476574351
E6:71:85:62:06:70,-64,-70,92603,1476574351
A4:77:33:F8:A1:B8,-69,-74,12834,1476574351
54:60:09:2B:81:08,-66,-65,59499,1476574351
54:60:09:F4:21:4A,-73,-70,56539,1476574351
A4:77:33:F8:A2:00,-40,-54,57658,1476574351
E6:71:85:62:06:38,-65,-68,92419,1476574411
E6:71:85:62:06:70,-64,-71,92663,1476574411
A4:77:33:F8:A1:B8,-71,-76,12894,1476574411
54:60:09:2B:81:08,-67,-66,59559,1476574411
54:60:09:F4:21:4A,-73,-70,56599,1476574411
A4:77:33:F8:A2:00,-40,-54,57718,1476574411
E6:71:85:62:06:38,-64,-67,92479,1476574471
E6:71:85:62:06:70,-65,-70,92723,1476574471
A4:77:33:F8:A1:B8,-66,-71,12954,1476574471
54:60:09:2B:81:08,-66,-66,59619,1476574471
54:60:09:F4:21:4A,-76,-74,56659,1476574471
A4:77:33:F8:A2:00,-40,-54,57778,1476574471
E6:71:85:62:06:38,-62,-65,92539,1476574532
E6:71:85:62:06:70,-64,-70,92783,1476574532
A4:77:33:F8:A1:B8,-68,-72,13014,1476574532
54:60:09:2B:81:08,-66,-65,59679,1476574532
54:60:09:F4:21:4A,-77,-74,56719,1476574532
A4:77:33:F8:A2:00,-40,-54,57838,1476574532
E6:71:85:62:06:38,-63,-65,92642,1476574635
E6:71:85:62:06:70,-64,-70,92886,1476574635
A4:77:33:F8:A1:B8,-65,-69,13117,1476574635
54:60:09:2B:81:08,-64,-63,59782,1476574635
54:60:09:F4:21:4A,-73,-71,56822,1476574635
A4:77:33:F8:A2:00,-40,-54,57941,1476574635
E6:71:85:62:06:38,-63,-65,92702,1476574695
E6:71:85:62:06:70,-63,-69,92946,1476574695
A4:77:33:F8:A1:B8,-69,-74,13177,1476574695
54:60:09:2B:81:08,-67,-65,59842,1476574695
54:60:09:F4:21:4A,-73,-70,56882,1476574695
A4:77:33:F8:A2:00,-40,-54,58001,1476574695
E6:71:85:62:06:38,-64,-69,92762,1476574755
E6:71:85:62:06:70,-64,-70,93006,1476574755
A4:77:33:F8:A1:B8,-69,-74,13237,1476574755
54:60:09:2B:81:08,-66,-65,59902,1476574755
54:60:09:F4:21:4A,-76,-74,56942,1476574755
A4:77:33:F8:A2:00,-40,-54,58061,1476574755
E6:71:85:62:06:38,-66,-68,92822,1476574815
E6:71:85:62:06:70,-65,-70,93066,1476574815
A4:77:33:F8:A1:B8,-69,-74,13297,1476574815
54:60:09:2B:81:08,-66,-66,59962,1476574815
54:60:09:F4:21:4A,-75,-73,57002,1476574815
A4:77:33:F8:A2:00,-40,-54,58121,1476574815
E6:71:85:62:06:38,-65,-68,92882,1476574875
E6:71:85:62:06:70,-64,-70,93126,1476574875
A4:77:33:F8:A1:B8,-69,-73,13357,1476574875
54:60:09:2B:81:08,-65,-65,60022,1476574875
54:60:09:F4:21:4A,-79,-76,57062,1476574875
A4:77:33:F8:A2:00,-40,-54,58181,1476574875
Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
E6:71:85:62:06:38,-60,-65,74807,1476556800
E6:71:85:62:06:70,-62,-66,75051,1476556800
54:60:09:2B:81:08,-73,-74,41947,1476556800
54:60:09:F4:21:4A,-77,-79,38987,1476556800
A4:77:33:F8:A2:00,-42,-58,40106,1476556800
E6:71:85:62:06:38,-61,-65,74867,1476556860
E6:71:85:62:06:70,-58,-64,75111,1476556860
54:60:09:2B:81:08,-72,-73,42007,1476556860
54:60:09:F4:21:4A,-77,-78,39047,1476556860
A4:77:33:F8:A2:00,-41,-58,40166,1476556860
E6:71:85:62:06:38,-61,-65,74927,1476556920
E6:71:85:62:06:70,-58,-66,75171,1476556920
54:60:09:2B:81:08,-73,-75,42067,1476556920
54:60:09:F4:21:4A,-78,-78,39107,1476556920
A4:77:33:F8:A2:00,-41,-58,40226,1476556920
E6:71:85:62:06:38,-63,-67,74987,1476556980
E6:71:85:62:06:70,-58,-66,75231,1476556980
54:60:09:2B:81:08,-73,-74,42127,1476556980
54:60:09:F4:21:4A,-78,-78,39167,1476556980
A4:77:33:F8:A2:00,-41,-57,40286,1476556980
E6:71:85:62:06:38,-64,-67,75047,1476557040
E6:71:85:62:06:70,-59,-66,75291,1476557040
54:60:09:2B:81:08,-73,-75,42187,1476557040
54:60:09:F4:21:4A,-77,-78,39227,1476557040
A4:77:33:F8:A2:00,-41,-57,40346,1476557040
E6:71:85:62:06:38,-63,-67,75110,1476557103
E6:71:85:62:06:70,-58,-64,75354,1476557103
54:60:09:2B:81:08,-73,-74,42250,1476557103
54:60:09:F4:21:4A,-78,-78,39290,1476557103
A4:77:33:F8:A2:00,-41,-58,40409,1476557103
E6:71:85:62:06:38,-60,-64,75170,1476557163
E6:71:85:62:06:70,-57,-64,75414,1476557163
54:60:09:2B:81:08,-72,-74,42310,1476557163
54:60:09:F4:21:4A,-78,-78,39350,1476557163
A4:77:33:F8:A2:00,-41,-57,40469,1476557163
E6:71:85:62:06:38,-60,-64,75230,1476557223
E6:71:85:62:06:70,-59,-65,75474,1476557223
54:60:09:2B:81:08,-72,-74,42370,1476557223
54:60:09:F4:21:4A,-72,-72,39410,1476557223
A4:77:33:F8:A2:00,-42,-58,40529,1476557223
E6:71:85:62:06:38,-60,-64,75290,1476557283
E6:71:85:62:06:70,-59,-64,75534,1476557283
54:60:09:2B:81:08,-72,-74,42430,1476557283
54:60:09:F4:21:4A,-78,-78,39470,1476557283
A4:77:33:F8:A2:00,-41,-57,40589,1476557283
E6:71:85:62:06:38,-63,-68,75350,1476557343
E6:71:85:62:06:70,-59,-65,75594,1476557343
54:60:09:2B:81:08,-67,-71,42490,1476557343
54:60:09:F4:21:4A,-78,-78,39530,1476557343
A4:77:33:F8:A2:00,-42,-57,40649,1476557343
E6:71:85:62:06:38,-60,-64,75413,1476557406
E6:71:85:62:06:70,-61,-67,75657,1476557406
54:60:09:2B:81:08,-68,-72,42553,1476557406
54:60:09:F4:21:4A,-76,-80,39593,1476557406
A4:77:33:F8:A2:00,-41,-56,40712,1476557406
E6:71:85:62:06:38,-63,-67,75473,1476557466
E6:71:85:62:06:70,-60,-65,75717,1476557466
54:60:09:2B:81:08,-68,-73,42613,1476557466
54:60:09:F4:21:4A,-76,-79,39653,1476557466
A4:77:33:F8:A2:00,-41,-57,40772,1476557466
E6:71:85:62:06:38,-60,-64,75533,1476557526
E6:71:85:62:06:70,-61,-67,75777,1476557526
54:60:09:2B:81:08,-66,-72,42673,1476557526
54:60:09:F4:21:4A,-75,-76,39713,1476557526
A4:77:33:F8:A2:00,-41,-57,40832,1476557526
E6:71:85:62:06:38,-62,-67,75593,1476557586
E6:71:85:62:06:70,-59,-66,75837,1476557586
54:60:09:2B:81:08,-66,-72,42733,1476557586
54:60:09:F4:21:4A,-74,-74,39773,1476557586
A4:77:33:F8:A2:00,-41,-57,40892,1476557586
E6:71:85:62:06:38,-63,-67,75653,1476557646
E6:71:85:62:06:70,-59,-66,75897,1476557646
54:60:09:2B:81:08,-65,-71,42793,1476557646
54:60:09:F4:21:4A,-73,-71,39833,1476557646
A4:77:33:F8:A2:00,-41,-56,40952,1476557646
E6:71:85:62:06:38,-63,-67,75713,1476557706
E6:71:85:62:06:70,-61,-68,75957,1476557706
54:60:09:2B:81:08,-66,-71,42853,1476557706
54:60:09:F4:21:4A,-76,-79,39893,1476557706
A4:77:33:F8:A2:00,-41,-57,41012,1476557706
E6:71:85:62:06:38,-62,-66,75773,1476557766
E6:71:85:62:06:70,-60,-68,76017,1476557766
54:60:09:2B:81:08,-65,-72,42913,1476557766
54:60:09:F4:21:4A,-76,-79,39953,1476557766
A4:77:33:F8:A2:00,-41,-57,41072,1476557766
E6:71:85:62:06:38,-61,-65,75833,1476557826
E6:71:85:62:06:70,-61,-66,76077,1476557826
54:60:09:2B:81:08,-65,-71,42973,1476557826
54:60:09:F4:21:4A,-72,-71,40013,1476557826
A4:77:33:F8:A2:00,-42,-57,41132,1476557826
E6:71:85:62:06:38,-62,-67,75893,1476557886
E6:71:85:62:06:70,-62,-66,76137,1476557886
54:60:09:2B:81:08,-66,-72,43033,1476557886
54:60:09:F4:21:4A,-73,-73,40073,1476557886
A4:77:33:F8:A2:00,-41,-57,41192,1476557886
E6:71:85:62:06:38,-63,-68,75956,1476557949
E6:71:85:62:06:70,-58,-64,76200,1476557949
54:60:09:2B:81:08,-65,-72,43096,1476557949
54:60:09:F4:21:4A,-64,-70,40136,1476557949
A4:77:33:F8:A2:00,-44,-58,41255,1476557949
E6:71:85:62:06:38,-61,-65,76016,1476558009
E6:71:85:62:06:70,-61,-66,76260,1476558009
54:60:09:2B:81:08,-65,-76,43156,1476558009
54:60:09:F4:21:4A,-68,-70,40196,1476558009
A4:77:33:F8:A2:00,-43,-58,41315,1476558009
E6:71:85:62:06:38,-63,-67,76076,1476558069
E6:71:85:62:06:70,-61,-67,76320,1476558069
54:60:09:2B:81:08,-64,-72,43216,1476558069
54:60:09:F4:21:4A,-68,-70,40256,1476558069
A4:77:33:F8:A2:00,-43,-58,41375,1476558069
E6:71:85:62:06:38,-63,-67,76136,1476558129
E6:71:85:62:06:70,-62,-66,76380,1476558129
54:60:09:2B:81:08,-66,-75,43276,1476558129
54:60:09:F4:21:4A,-73,-70,40316,1476558129
A4:77:33:F8:A2:00,-41,-58,41435,1476558129
E6:71:85:62:06:38,-63,-68,76196,1476558189
E6:71:85:62:06:70,-61,-67,76440,1476558189
54:60:09:2B:81:08,-66,-74,43336,1476558189
54:60:09:F4:21:4A,-67,-71,40376,1476558189
A4:77:33:F8:A2:00,-41,-58,41495,1476558189
E6:71:85:62:06:38,-60,-64,76290,1476558283
E6:71:85:62:06:70,-61,-69,76534,1476558283
54:60:09:2B:81:08,-68,-77,43430,1476558283
54:60:09:F4:21:4A,-73,-71,40470,1476558283
A4:77:33:F8:A2:00,-42,-56,41589,1476558283
E6:71:85:62:06:38,-60,-64,76350,1476558343
E6:71:85:62:06:70,-60,-67,76594,1476558343
54:60:09:2B:81:08,-69,-76,43490,1476558343
54:60:09:F4:21:4A,-76,-79,40530,1476558343
A4:77:33:F8:A2:00,-41,-56,41649,1476558343
E6:71:85:62:06:38,-62,-67,76410,1476558403
E6:71:85:62:06:70,-59,-66,76654,1476558403
54:60:09:2B:81:08,-68,-76,43550,1476558403
54:60:09:F4:21:4A,-75,-71,40590,1476558403
A4:77:33:F8:A2:00,-42,-56,41709,1476558403
E6:71:85:62:06:38,-61,-65,76470,1476558463
E6:71:85:62:06:70,-59,-68,76714,1476558463
54:60:09:2B:81:08,-66,-72,43610,1476558463
54:60:09:F4:21:4A,-74,-72,40650,1476558463
A4:77:33:F8:A2:00,-42,-56,41769,1476558463
E6:71:85:62:06:38,-63,-67,76530,1476558523
E6:71:85:62:06:70,-59,-67,76774,1476558523
54:60:09:2B:81:08,-68,-77,43670,1476558523
54:60:09:F4:21:4A,-75,-72,40710,1476558523
A4:77:33:F8:A2:00,-41,-56,41829,1476558523
E6:71:85:62:06:38,-60,-64,76593,1476558586
E6:71:85:62:06:70,-60,-67,76837,1476558586
54:60:09:2B:81:08,-66,-72,43733,1476558586
54:60:09:F4:21:4A,-74,-70,40773,1476558586
A4:77:33:F8:A2:00,-42,-56,41892,1476558586
E6:71:85:62:06:38,-61,-64,76653,1476558646
E6:71:85:62:06:70,-61,-68,76897,1476558646
54:60:09:2B:81:08,-66,-71,43793,1476558646
54:60:09:F4:21:4A,-77,-78,40833,1476558646
A4:77:33:F8:A2:00,-42,-56,41952,1476558646
E6:71:85:62:06:38,-60,-64,76713,1476558706
E6:71:85:62:06:70,-62,-68,76957,1476558706
54:60:09:2B:81:08,-66,-72,43853,1476558706
54:60:09:F4:21:4A,-75,-72,40893,1476558706
A4:77:33:F8:A2:00,-42,-56,42012,1476558706
E6:71:85:62:06:38,-61,-65,76773,1476558766
E6:71:85:62:06:70,-62,-71,77017,1476558766
54:60:09:2B:81:08,-63,-69,43913,1476558766
54:60:09:F4:21:4A,-74,-70,40953,1476558766
A4:77:33:F8:A2:00,-42,-56,42072,1476558766
E6:71:85:62:06:38,-61,-66,76833,1476558826
E6:71:85:62:06:70,-62,-69,77077,1476558826
54:60:09:2B:81:08,-64,-69,43973,1476558826
54:60:09:F4:21:4A,-73,-69,41013,1476558826
A4:77:33:F8:A2:00,-42,-56,42132,1476558826
E6:71:85:62:06:38,-60,-64,76896,1476558889
E6:71:85:62:06:70,-62,-69,77140,1476558889
54:60:09:2B:81:08,-65,-71,44036,1476558889
54:60:09:F4:21:4A,-73,-68,41076,1476558889
A4:77:33:F8:A2:00,-42,-56,42195,1476558889
E6:71:85:62:06:38,-60,-64,76956,1476558949
E6:71:85:62:06:70,-61,-68,77200,1476558949
54:60:09:2B:81:08,-66,-71,44096,1476558949
54:60:09:F4:21:4A,-72,-67,41136,1476558949
A4:77:33:F8:A2:00,-42,-56,42255,1476558949
E6:71:85:62:06:38,-60,-64,77016,1476559009
E6:71:85:62:06:70,-62,-68,77260,1476559009
54:60:09:2B:81:08,-67,-73,44156,1476559009
54:60:09:F4:21:4A,-74,-70,41196,1476559009
A4:77:33:F8:A2:00,-42,-56,42315,1476559009
E6:71:85:62:06:38,-63,-67,77076,1476559069
E6:71:85:62:06:70,-60,-68,77320,1476559069
54:60:09:2B:81:08,-66,-72,44216,1476559069
54:60:09:F4:21:4A,-75,-70,41256,1476559069
A4:77:33:F8:A2:00,-42,-56,42375,1476559069
E6:71:85:62:06:38,-62,-66,77136,1476559129
E6:71:85:62:06:70,-63,-71,77380,1476559129
54:60:09:2B:81:08,-68,-76,44276,1476559129
54:60:09:F4:21:4A,-74,-69,41316,1476559129
A4:77:33:F8:A2:00,-43,-56,42435,1476559129
E6:71:85:62:06:38,-63,-67,77199,1476559192
E6:71:85:62:06:70,-62,-68,77443,1476559192
54:60:09:2B:81:08,-67,-74,44339,1476559192
54:60:09:F4:21:4A,-73,-68,41379,1476559192
A4:77:33:F8:A2:00,-43,-56,42498,1476559192
E6:71:85:62:06:38,-61,-65,77259,1476559252
E6:71:85:62:06:70,-60,-67,77503,1476559252
54:60:09:2B:81:08,-68,-77,44399,1476559252
54:60:09:F4:21:4A,-75,-74,41439,1476559252
A4:77:33:F8:A2:00,-42,-56,42558,1476559252
E6:71:85:62:06:38,-61,-65,77319,1476559312
E6:71:85:62:06:70,-59,-69,77563,1476559312
54:60:09:2B:81:08,-67,-73,44459,1476559312
54:60:09:F4:21:4A,-75,-73,41499,1476559312
A4:77:33:F8:A2:00,-41,-56,42618,1476559312
E6:71:85:62:06:38,-63,-67,77379,1476559372
E6:71:85:62:06:70,-59,-69,77623,1476559372
54:60:09:2B:81:08,-68,-76,44519,1476559372
54:60:09:F4:21:4A,-76,-78,41559,1476559372
A4:77:33:F8:A2:00,-42,-56,42678,1476559372
E6:71:85:62:06:38,-62,-66,77439,1476559432
E6:71:85:62:06:70,-58,-69,77683,1476559432
54:60:09:2B:81:08,-66,-72,44579,1476559432
54:60:09:F4:21:4A,-75,-72,41619,1476559432
A4:77:33:F8:A2:00,-42,-56,42738,1476559432
E6:71:85:62:06:38,-60,-64,77499,1476559492
E6:71:85:62:06:70,-60,-70,77743,1476559492
54:60:09:2B:81:08,-68,-76,44639,1476559492
54:60:09:F4:21:4A,-76,-73,41679,1476559492
A4:77:33:F8:A2:00,-42,-56,42798,1476559492
E6:71:85:62:06:38,-60,-64,77559,1476559552
E6:71:85:62:06:70,-60,-70,77803,1476559552
54:60:09:2B:81:08,-67,-73,44699,1476559552
54:60:09:F4:21:4A,-76,-78,41739,1476559552
A4:77:33:F8:A2:00,-42,-56,42858,1476559552
E6:71:85:62:06:38,-60,-64,77619,1476559612
E6:71:85:62:06:70,-60,-71,77863,1476559612
54:60:09:2B:81:08,-68,-77,44759,1476559612
54:60:09:F4:21:4A,-76,-72,41799,1476559612
A4:77:33:F8:A2:00,-42,-56,42918,1476559612
E6:71:85:62:06:38,-61,-64,77679,1476559672
E6:71:85:62:06:70,-59,-69,77923,1476559672
54:60:09:2B:81:08,-65,-71,44819,1476559672
54:60:09:F4:21:4A,-75,-74,41859,1476559672
A4:77:33:F8:A2:00,-42,-56,42978,1476559672
Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
E6:71:85:62:06:38,-60,-64,48687,1476530680
E6:71:85:62:06:70,-64,-71,48931,1476530680
AC:CF:85:28:94:E2,-63,-71,43063,1476530680
54:60:09:2B:81:08,-65,-75,15827,1476530680
54:60:09:F4:21:4A,-74,-74,12867,1476530680
A4:77:33:F8:A2:00,-41,-58,13986,1476530680
54:60:09:F2:D8:92,-79,-80,535,1476530680
E6:71:85:62:06:38,-61,-64,48747,1476530740
E6:71:85:62:06:70,-61,-67,48991,1476530740
AC:CF:85:28:94:E2,-63,-71,43123,1476530740
54:60:09:2B:81:08,-66,-75,15887,1476530740
54:60:09:F4:21:4A,-78,-79,12927,1476530740
A4:77:33:F8:A2:00,-41,-58,14046,1476530740
54:60:09:F2:D8:92,-80,-80,595,1476530740
E6:71:85:62:06:38,-61,-65,48807,1476530800
E6:71:85:62:06:70,-64,-71,49051,1476530800
AC:CF:85:28:94:E2,-62,-70,43183,1476530800
54:60:09:2B:81:08,-67,-76,15947,1476530800
54:60:09:F4:21:4A,-69,-70,12987,1476530800
A4:77:33:F8:A2:00,-42,-58,14106,1476530800
54:60:09:F2:D8:92,-79,-80,655,1476530800
E6:71:85:62:06:38,-60,-64,48867,1476530860
E6:71:85:62:06:70,-61,-68,49111,1476530860
AC:CF:85:28:94:E2,-61,-69,43243,1476530860
54:60:09:2B:81:08,-70,-76,16007,1476530860
54:60:09:F4:21:4A,-77,-78,13047,1476530860
A4:77:33:F8:A2:00,-42,-58,14166,1476530860
54:60:09:F2:D8:92,-79,-80,715,1476530860
E6:71:85:62:06:38,-61,-64,48927,1476530920
E6:71:85:62:06:70,-63,-70,49171,1476530920
AC:CF:85:28:94:E2,-61,-69,43303,1476530920
54:60:09:2B:81:08,-66,-76,16067,1476530920
54:60:09:F4:21:4A,-67,-68,13107,1476530920
A4:77:33:F8:A2:00,-41,-58,14226,1476530920
54:60:09:F2:D8:92,-78,-80,775,1476530920
E6:71:85:62:06:38,-59,-63,48987,1476530980
E6:71:85:62:06:70,-63,-71,49231,1476530980
AC:CF:85:28:94:E2,-64,-72,43363,1476530980
54:60:09:2B:81:08,-68,-76,16127,1476530980
54:60:09:F4:21:4A,-73,-74,13167,1476530980
A4:77:33:F8:A2:00,-42,-58,14286,1476530980
54:60:09:F2:D8:92,-78,-80,835,1476530980
E6:71:85:62:06:38,-61,-65,49047,1476531040
E6:71:85:62:06:70,-63,-71,49291,1476531040
AC:CF:85:28:94:E2,-63,-71,43423,1476531040
54:60:09:2B:81:08,-65,-74,16187,1476531040
54:60:09:F4:21:4A,-67,-68,13227,1476531040
A4:77:33:F8:A2:00,-41,-58,14346,1476531040
54:60:09:F2:D8:92,-77,-79,895,1476531040
E6:71:85:62:06:38,-61,-65,49107,1476531100
E6:71:85:62:06:70,-64,-71,49351,1476531100
AC:CF:85:28:94:E2,-62,-70,43483,1476531100
54:60:09:2B:81:08,-67,-76,16247,1476531100
54:60:09:F4:21:4A,-67,-68,13287,1476531100
A4:77:33:F8:A2:00,-42,-58,14406,1476531100
54:60:09:F2:D8:92,-77,-79,955,1476531100
E6:71:85:62:06:38,-61,-65,49167,1476531160
E6:71:85:62:06:70,-63,-71,49411,1476531160
AC:CF:85:28:94:E2,-63,-71,43543,1476531160
54:60:09:2B:81:08,-63,-73,16307,1476531160
54:60:09:F4:21:4A,-69,-70,13347,1476531160
A4:77:33:F8:A2:00,-41,-58,14466,1476531160
54:60:09:F2:D8:92,-74,-77,1015,1476531160
E6:71:85:62:06:38,-61,-65,49230,1476531223
E6:71:85:62:06:70,-64,-71,49474,1476531223
AC:CF:85:28:94:E2,-62,-70,43606,1476531223
54:60:09:2B:81:08,-65,-77,16370,1476531223
54:60:09:F4:21:4A,-68,-69,13410,1476531223
A4:77:33:F8:A2:00,-41,-58,14529,1476531223
54:60:09:F2:D8:92,-74,-77,1078,1476531223
E6:71:85:62:06:38,-61,-65,49290,1476531283
E6:71:85:62:06:70,-64,-71,49534,1476531283
AC:CF:85:28:94:E2,-62,-70,43666,1476531283
54:60:09:2B:81:08,-65,-76,16430,1476531283
54:60:09:F4:21:4A,-68,-69,13470,1476531283
A4:77:33:F8:A2:00,-42,-58,14589,1476531283
54:60:09:F2:D8:92,-67,-73,1138,1476531283
E6:71:85:62:06:38,-61,-65,49350,1476531343
E6:71:85:62:06:70,-63,-70,49594,1476531343
AC:CF:85:28:94:E2,-64,-71,43726,1476531343
54:60:09:2B:81:08,-66,-77,16490,1476531343
54:60:09:F4:21:4A,-69,-70,13530,1476531343
A4:77:33:F8:A2:00,-41,-58,14649,1476531343
54:60:09:F2:D8:92,-72,-76,1198,1476531343
E6:71:85:62:06:38,-61,-65,49410,1476531403
E6:71:85:62:06:70,-63,-70,49654,1476531403
AC:CF:85:28:94:E2,-63,-71,43786,1476531403
54:60:09:2B:81:08,-63,-74,16550,1476531403
54:60:09:F4:21:4A,-67,-68,13590,1476531403
A4:77:33:F8:A2:00,-42,-58,14709,1476531403
54:60:09:F2:D8:92,-79,-80,1258,1476531403
E6:71:85:62:06:38,-57,-61,49470,1476531463
E6:71:85:62:06:70,-62,-68,49714,1476531463
AC:CF:85:28:94:E2,-63,-71,43846,1476531463
54:60:09:2B:81:08,-67,-76,16610,1476531463
54:60:09:F4:21:4A,-67,-68,13650,1476531463
A4:77:33:F8:A2:00,-41,-58,14769,1476531463
54:60:09:F2:D8:92,-79,-80,1318,1476531463
E6:71:85:62:06:38,-60,-64,49533,1476531526
E6:71:85:62:06:70,-64,-71,49777,1476531526
AC:CF:85:28:94:E2,-62,-70,43909,1476531526
54:60:09:2B:81:08,-68,-77,16673,1476531526
54:60:09:F4:21:4A,-70,-71,13713,1476531526
A4:77:33:F8:A2:00,-41,-58,14832,1476531526
54:60:09:F2:D8:92,-79,-80,1381,1476531526
E6:71:85:62:06:38,-61,-65,49593,1476531586
E6:71:85:62:06:70,-63,-70,49837,1476531586
AC:CF:85:28:94:E2,-62,-70,43969,1476531586
54:60:09:2B:81:08,-67,-77,16733,1476531586
54:60:09:F4:21:4A,-73,-74,13773,1476531586
A4:77:33:F8:A2:00,-42,-58,14892,1476531586
54:60:09:F2:D8:92,-79,-80,1441,1476531586
E6:71:85:62:06:38,-61,-65,49653,1476531646
E6:71:85:62:06:70,-63,-71,49897,1476531646
AC:CF:85:28:94:E2,-61,-69,44029,1476531646
54:60:09:2B:81:08,-68,-77,16793,1476531646
54:60:09:F4:21:4A,-79,-79,13833,1476531646
A4:77:33:F8:A2:00,-41,-58,14952,1476531646
54:60:09:F2:D8:92,-79,-80,1501,1476531646
E6:71:85:62:06:38,-61,-65,49713,1476531706
E6:71:85:62:06:70,-64,-71,49957,1476531706
AC:CF:85:28:94:E2,-61,-69,44089,1476531706
54:60:09:2B:81:08,-68,-77,16853,1476531706
54:60:09:F4:21:4A,-74,-75,13893,1476531706
A4:77:33:F8:A2:00,-42,-58,15012,1476531706
54:60:09:F2:D8:92,-79,-80,1561,1476531706
E6:71:85:62:06:38,-61,-65,49773,1476531766
E6:71:85:62:06:70,-64,-71,50017,1476531766
AC:CF:85:28:94:E2,-64,-72,44149,1476531766
54:60:09:2B:81:08,-67,-77,16913,1476531766
54:60:09:F4:21:4A,-74,-76,13953,1476531766
A4:77:33:F8:A2:00,-41,-58,15072,1476531766
54:60:09:F2:D8:92,-79,-80,1621,1476531766
E6:71:85:62:06:38,-60,-64,49837,1476531829
E6:71:85:62:06:70,-64,-71,50081,1476531829
AC:CF:85:28:94:E2,-63,-71,44213,1476531829
54:60:09:2B:81:08,-66,-76,16977,1476531829
54:60:09:F4:21:4A,-79,-80,14017,1476531829
A4:77:33:F8:A2:00,-41,-58,15136,1476531829
54:60:09:F2:D8:92,-79,-80,1685,1476531829
E6:71:85:62:06:38,-61,-65,49897,1476531889
E6:71:85:62:06:70,-61,-67,50141,1476531889
AC:CF:85:28:94:E2,-63,-71,44273,1476531889
54:60:09:2B:81:08,-67,-77,17037,1476531889
54:60:09:F4:21:4A,-75,-76,14077,1476531889
A4:77:33:F8:A2:00,-42,-58,15196,1476531889
54:60:09:F2:D8:92,-78,-80,1745,1476531889
E6:71:85:62:06:38,-61,-65,49957,1476531949
E6:71:85:62:06:70,-63,-70,50201,1476531949
AC:CF:85:28:94:E2,-62,-70,44333,1476531949
54:60:09:2B:81:08,-68,-77,17097,1476531949
54:60:09:F4:21:4A,-78,-79,14137,1476531949
A4:77:33:F8:A2:00,-41,-58,15256,1476531949
54:60:09:F2:D8:92,-78,-80,1805,1476531949
E6:71:85:62:06:38,-60,-64,50017,1476532009
E6:71:85:62:06:70,-61,-67,50261,1476532009
AC:CF:85:28:94:E2,-61,-69,44393,1476532009
54:60:09:2B:81:08,-67,-77,17157,1476532009
54:60:09:F4:21:4A,-79,-80,14197,1476532009
A4:77:33:F8:A2:00,-41,-58,15316,1476532009
54:60:09:F2:D8:92,-78,-80,1865,1476532009
